Monit_MAP_CODE1,LAKE_NAME,Year,phosphorus_avg,phosphorus_count,secchi_avg,secchi_count,mean_FIN_SQ_FT,median_FIN_SQ_FT,mean_acres,median_acres,mean_EMV_TOTAL,median_EMV_TOTAL,mean_total_tax,median_total_tax,pct_garage,pct_basement
82005600-01,German Lake,2004,0.025285714285714283,7,2.6342857142857143,7,0.0,0.0,5.725993788819876,5.725993788819876,253355.90062111802,253355.90062111802,2043.192546583851,2043.192546583851,,
10008000-01,Rutz Lake,2011,0.13214285714285715,7,0.5857142857142856,7,1172.438596491228,1172.438596491228,40.72649122807019,40.72649122807019,368377.1929824561,368377.1929824561,2705.0175438596493,2705.0175438596493,0.55,
62000100-01,Silver Lake,2005,0.036,7,2.2640000000000002,7,1209.0296871431833,1209.0296871431833,0.5265597168303278,0.5265597168303278,255750.011418132,255750.011418132,458.25074217857957,458.25074217857957,0.997134670487106,0.9397208121827412
82030800-01,Brick Pond,2012,0.1152,5,,0,1010.3987240829346,1010.3987240829346,0.5806539074960099,0.5806539074960099,379303.1897926635,379303.1897926635,0.0,0.0,1.0,1.0
19002200-01,Long Lake,2004,0.0875625,64,1.364328125,64,2227.800154768814,2227.800154768814,0.4942232540143161,0.4942232540143161,255882.06616366803,255882.06616366803,2385.152447281873,2385.152447281873,,
62007200-01,Karth Lake,2012,0.04735714285714287,14,1.8,14,1663.6182795698924,1663.6182795698924,0.989295101553174,0.989295101553174,432202.65830346476,432202.65830346476,0.0,0.0,0.9994742376445847,0.8654048370136698
70002600-01,Lower Prior Lake,2014,0.02788888888888889,9,1.8833333333333337,9,1171.6894689468947,1171.6894689468947,0.6368676867686759,0.6368676867686759,324649.86498649867,324649.86498649867,0.0,0.0,,
27004201-01,Twin Lake,2010,0.07279710144927536,69,1.4131343283582094,67,1035.4728005372733,1035.4728005372733,0.7076561450637953,0.7076561450637953,226390.48578464295,226390.48578464295,4526.157600179091,4526.157600179091,1.0,1.0
02000400-01,Peltier Lake,2005,0.2089375,16,1.3625000000000003,16,1199.2435064935064,1199.2435064935064,3.1157954545454536,3.1157954545454536,203499.1883116883,203499.1883116883,0.0,0.0,,0.8038763267189664
82004200-01,Lynch Lake,2013,0.10135999999999999,25,0.7417391304347829,23,1407.5844155844156,1407.5844155844156,10.987922077922079,10.987922077922079,305564.93506493507,305564.93506493507,0.0,0.0,1.0,1.0
19000600-03,Byllesby Lake,2014,0.16833333333333336,33,0.8604545454545455,22,1184.9069965870308,1184.9069965870308,4.376552901023894,4.376552901023894,197045.98976109215,197045.98976109215,1345.976109215017,1345.976109215017,,
82008900-01,Markgraf Lake,2009,0.2367692307692308,13,0.35230769230769227,13,1404.4859739233505,1404.4859739233505,0.8006637692611545,0.8006637692611545,422020.03160806006,422020.03160806006,408439.7076254445,408439.7076254445,,
27007800-01,Staring Lake,2006,0.13620000000000002,25,0.5692307692307692,13,0.0,0.0,0.0,0.0,337436.8487928844,337436.8487928844,5256.532909783989,5256.532909783989,,
70002100-01,Markley Lake,2007,0.05642857142857143,7,1.2833333333333334,6,1369.1793703396852,1369.1793703396852,1.0950124275062119,1.0950124275062119,290434.4656172328,290434.4656172328,0.0,0.0,,
82005600-01,German Lake,2005,0.027571428571428563,7,2.3512857142857144,7,0.0,0.0,5.557950310559005,5.557950310559005,272204.03726708074,272204.03726708074,2358.813664596273,2358.813664596273,,
82006500-01,Hay Lake,2014,0.036272727272727276,11,1.579090909090909,11,1356.2027972027972,1356.2027972027972,6.796293706293709,6.796293706293709,281733.56643356645,281733.56643356645,0.0,0.0,1.0,1.0
82014000-01,Oneka Lake,2014,0.0155,4,,0,1181.9652173913043,1181.9652173913043,5.205026086956517,5.205026086956517,274985.5652173913,274985.5652173913,0.0,0.0,1.0,1.0
70005000-01,McMahon Lake,2013,0.028800000000000003,10,1.7599999999999998,10,1228.4188235294118,1228.4188235294118,11.446282352941187,11.446282352941187,350603.0588235294,350603.0588235294,0.0,0.0,,
82013500-01,Echo Lake,2014,0.034333333333333334,6,1.9183333333333337,6,1754.9180576631259,1754.9180576631259,0.8898634294385418,0.8898634294385418,601992.8679817906,601992.8679817906,335.95751138088013,335.95751138088013,1.0,1.0
19003000-01,Kingsley Lake,2014,0.010666666666666666,9,3.022222222222222,9,3669.2316784869977,3669.2316784869977,2.0604255319148934,2.0604255319148934,403949.1725768322,403949.1725768322,6817.2458628841605,6817.2458628841605,,
19008000-01,Rogers Lake,2008,0.028666666666666667,9,1.411111111111111,9,3948.080432172869,3948.080432172869,1.1373669467787122,1.1373669467787122,472164.4257703081,472164.4257703081,6256.8251300520205,6256.8251300520205,,
82002300-01,Lily Lake,2012,0.05254545454545454,11,1.8363636363636366,11,1115.7623056994819,1115.7623056994819,0.3877072538860109,0.3877072538860109,237727.59067357512,237727.59067357512,0.0,0.0,1.0,1.0
82011602-01,Armstrong Lake,2009,0.05892857142857144,14,1.114285714285714,14,1188.1611456176674,1188.1611456176674,1.2398861283643852,1.2398861283643852,371385.2311939268,371385.2311939268,370251.2077294686,370251.2077294686,,
19009400-01,Anderson Pond,2012,0.129,3,0.8333333333333334,3,2735.8830780724693,2735.8830780724693,0.5043967127381433,0.5043967127381433,272661.5614493836,272661.5614493836,4808.661935001868,4808.661935001868,,
19002300-01,Farquar Lake,2011,0.0995,14,0.6142857142857144,14,2789.289440993789,2789.289440993789,0.8495496894409944,0.8495496894409944,301853.6645962733,301853.6645962733,3881.2639751552797,3881.2639751552797,,
02002200-01,Island Lake,2007,0.02592307692307693,13,1.576923076923077,13,1115.3702290076335,1115.3702290076335,6.640038167938929,6.640038167938929,194679.77099236642,194679.77099236642,1313.3931297709923,1313.3931297709923,,0.9116347569955817
10000500-01,Courthouse Lake,2007,0.023230769230769235,13,2.1636363636363636,11,1557.7096774193549,1557.7096774193549,2.725633640552992,2.725633640552992,282426.6129032258,282426.6129032258,2454.122119815668,2454.122119815668,0.7607192254495159,
82013700-01,Fish Lake,2011,0.07138636363636365,44,1.760975609756097,41,1932.1418539325844,1932.1418539325844,2.988441011235954,2.988441011235954,303374.4382022472,303374.4382022472,2154.3511235955057,2154.3511235955057,0.993517017828201,0.9983948635634029
27067500-01,Pamela Pond,2005,0.08080000000000001,10,1.089,10,0.0,0.0,0.0,0.0,291381.428915083,291381.428915083,3834.5097426028387,3834.5097426028387,,
19002300-01,Farquar Lake,2009,0.21221428571428574,14,0.5178571428571429,14,2740.6981248078696,2740.6981248078696,0.8409314478942485,0.8409314478942485,336029.91085152165,336029.91085152165,4051.0765447279437,4051.0765447279437,,
82007200-01,White Rock Lake,2014,0.03107692307692308,13,2.707692307692308,13,657.2880184331797,657.2880184331797,4.9236866359447005,4.9236866359447005,186997.00460829493,186997.00460829493,0.0,0.0,1.0,1.0
10001100-01,St. Joe Lake,2005,0.01725,8,3.1025,8,1927.9647651006712,1927.9647651006712,0.7320134228187923,0.7320134228187923,357727.8523489933,357727.8523489933,3903.93288590604,3903.93288590604,0.87248322147651,
82006500-01,Hay Lake,2008,0.04864285714285715,14,1.9485000000000003,14,0.0,0.0,6.5782724252491676,6.5782724252491676,280206.9767441861,280206.9767441861,266953.1561461794,266953.1561461794,,
10012700-01,Campbell Lake,2006,0.3704285714285715,14,0.3000000000000001,14,1397.5344827586207,1397.5344827586207,45.62189655172415,45.62189655172415,362539.6551724138,362539.6551724138,2042.896551724138,2042.896551724138,0.5252707581227437,
82013300-01,Sunnybrook Lake,2009,0.02157142857142857,14,2.478571428571428,14,1103.9232111692845,1103.9232111692845,5.255061082024437,5.255061082024437,277289.35427574173,277289.35427574173,272718.8481675393,272718.8481675393,,
82001502-01,Loon Lake,2008,0.15188461538461537,26,0.4028571428571429,14,0.0,0.0,12.89454545454545,12.89454545454545,454661.8181818182,454661.8181818182,409253.9393939394,409253.9393939394,,
27010700-01,Parkers Lake,2007,0.029571428571428564,14,2.25,14,0.0,0.0,1.0023151784189939,1.0023151784189939,396869.07973365206,396869.07973365206,7166.605600136589,7166.605600136589,,
27066100-01,South Oak Lake,2009,0.033999999999999996,7,,0,762.1159473976662,762.1159473976662,0.9427764400814813,0.9427764400814813,354536.02518984996,354536.02518984996,6633.580292646787,6633.580292646787,1.0,1.0
82003100-01,Terrapin Lake,2004,0.025142857142857144,7,3.4401428571428565,7,0.0,0.0,9.983710691823903,9.983710691823903,333579.8742138365,333579.8742138365,982.8301886792453,982.8301886792453,,
82013700-01,Fish Lake,2009,0.051631578947368424,19,1.5309473684210524,19,1845.9873551106427,1845.9873551106427,4.124088514225517,4.124088514225517,354530.4531085353,354530.4531085353,210715.70073761855,210715.70073761855,0.9833333333333333,0.9958333333333333
10021700-01,Jonathan Lake,2010,0.13814285714285715,14,0.5321428571428571,14,2184.0033783783783,2184.0033783783783,1.0477364864864873,1.0477364864864873,380198.3108108108,380198.3108108108,9035.266891891892,9035.266891891892,0.6376306620209059,
70007400-01,Dean Lake,2005,0.19428571428571434,7,0.2971428571428571,7,4214.952380952381,4214.952380952381,1.9118367346939074,1.9118367346939074,308563.20861678006,308563.20861678006,0.0,0.0,,
02000500-01,George Watch Lake,2014,0.10877777777777778,9,0.7166666666666666,9,1831.404567699837,1831.404567699837,2.3613213703099474,2.3613213703099474,213956.7699836868,213956.7699836868,3281.424143556281,3281.424143556281,0.7007955724662747,0.8324829931972789
13010300-01,Lendt Lake,2014,0.018333333333333337,12,1.3325000000000002,12,,,,,,,,,,
82001000-01,McDonald Lake,2005,0.0485,14,1.8214285714285716,14,0.0,0.0,2.210467937608318,2.210467937608318,576868.6308492201,576868.6308492201,4202.034662045061,4202.034662045061,,
27008800-01,Minnetoga Lake,2008,0.03708333333333334,12,2.425,12,0.0,0.0,0.7420899616017526,0.7420899616017526,339990.51014810754,339990.51014810754,4354.835984640702,4354.835984640702,,
19002500-01,Keller Lake,2013,0.11015384615384617,13,0.5590909090909091,11,2216.11540093339,2216.11540093339,0.4023886296139152,0.4023886296139152,233654.009333899,233654.009333899,2927.2634705133646,2927.2634705133646,,
27002802-01,Cornelia Lake,2013,0.127,5,0.5333333333333333,3,802.3547627061596,802.3547627061596,1.7279299899023794,1.7279299899023794,460106.05856613937,460106.05856613937,10975.230225513294,10975.230225513294,1.0,1.0
19002601-01,Marion Lake,2010,0.038533333333333336,15,1.5566666666666669,15,2222.7695970695972,2222.7695970695972,0.9041904761904918,0.9041904761904918,277347.673992674,277347.673992674,3639.6998168498167,3639.6998168498167,,
10000700-01,Lucy Lake,2012,0.07566666666666667,12,1.7666666666666666,12,2152.340873015873,2152.340873015873,0.8966746031746039,0.8966746031746039,402268.1349206349,402268.1349206349,5252.072619047619,5252.072619047619,0.9141488577745026,1.0
82007200-01,White Rock Lake,2013,0.036230769230769226,13,1.7307692307692304,13,657.2880184331797,657.2880184331797,4.923686635944706,4.923686635944706,160516.35944700462,160516.35944700462,0.0,0.0,1.0,1.0
27003501-01,Sweeney Lake,2005,0.0489,10,1.43,10,0.0,0.0,0.0,0.0,369331.84686579724,369331.84686579724,7116.449305847707,7116.449305847707,,
82002000-01,McKusick Lake,2011,0.06499999999999999,14,2.407,10,1141.7757731958764,1141.7757731958764,0.6005338733431557,0.6005338733431557,217377.2091310751,217377.2091310751,0.0,0.0,1.0,1.0
10012100-01,Eagle Lake,2010,0.11492857142857145,14,0.6071428571428571,14,1183.8918918918919,1183.8918918918919,45.24324324324324,45.24324324324324,372490.54054054053,372490.54054054053,2174.2162162162163,2174.2162162162163,0.508695652173913,
82010700-01,Sunfish Lake,2014,0.03550000000000001,20,1.5445000000000007,20,914.1938461538462,914.1938461538462,2.7788923076923076,2.7788923076923076,349853.23076923075,349853.23076923075,0.0,0.0,1.0,1.0
13005700-01,School Lake,2007,0.051857142857142866,7,1.4369999999999998,7,0.0,0.0,0.0,0.0,301788.5714285714,301788.5714285714,0.0,0.0,,
70007200-01,Upper Prior Lake,2006,0.066,9,1.2777777777777777,9,1247.9648033126293,1247.9648033126293,0.4015389924085551,0.4015389924085551,277983.5058661146,277983.5058661146,0.0,0.0,,
10022500-01,Brickyard Clayhole Lake,2011,0.020357142857142862,14,3.5785714285714283,14,1896.0299345182414,1896.0299345182414,0.7047146866230111,0.7047146866230111,297016.46398503275,297016.46398503275,3593.5247895229186,3593.5247895229186,0.8312424119789559,
10021800-01,Grace Lake,2008,0.08607142857142858,14,0.8769230769230768,13,1639.0998544395925,1639.0998544395925,0.6178806404657895,0.6178806404657895,278481.74672489084,278481.74672489084,3021.515866084425,3021.515866084425,0.8401839609083069,
02058500-01,Lochness Lake,2014,0.057999999999999996,10,0.9099999999999999,10,2831.3107692307694,2831.3107692307694,1.6381076923076867,1.6381076923076867,274297.8461538461,274297.8461538461,5030.839230769231,5030.839230769231,0.7428991442221872,0.7508491023774867
82006500-01,Hay Lake,2011,0.058571428571428566,7,1.7979999999999996,5,1362.4444444444443,1362.4444444444443,6.851388888888894,6.851388888888894,248602.08333333334,248602.08333333334,0.0,0.0,1.0,1.0
27007000-01,Mitchell Lake,2005,0.07228571428571427,14,1.4084999999999999,14,0.0,0.0,0.0,0.0,353982.8730904818,353982.8730904818,4959.0458284371325,4959.0458284371325,,
10021800-01,Grace Lake,2004,0.10361538461538461,13,1.0333333333333332,12,1529.093896713615,1529.093896713615,0.6862177230046907,0.6862177230046907,244151.52582159624,244151.52582159624,2483.991784037559,2483.991784037559,0.7975945561006489,
82010300-01,Olson Lake,2005,0.030571428571428572,7,2.8955714285714285,7,0.0,0.0,0.6626045197740111,0.6626045197740111,267284.3502824859,267284.3502824859,2420.2587570621467,2420.2587570621467,,
82012500-01,Pat Lake,2006,0.09228571428571429,7,1.6763333333333332,6,1790.1666666666667,1790.1666666666667,5.818095238095237,5.818095238095237,492647.61904761905,492647.61904761905,3355.8333333333335,3355.8333333333335,,
10021600-01,McKnight Lake,2010,0.1522142857142857,14,0.5464285714285715,14,1443.1568627450981,1443.1568627450981,2.8432843137254906,2.8432843137254906,307621.56862745096,307621.56862745096,4099.705882352941,4099.705882352941,0.7853403141361257,
62005800-01,Little Johanna Lake,2005,0.06633333333333334,6,1.6200000000000003,5,1419.9037940379403,1419.9037940379403,0.7954200542005395,0.7954200542005395,598494.5799457994,598494.5799457994,0.0,0.0,1.0,0.9856733524355301
82011700-01,Kramer Pond,2008,0.4645714285714286,7,0.5486000000000001,5,0.0,0.0,7.091937984496116,7.091937984496116,582482.5581395349,582482.5581395349,438525.5813953488,438525.5813953488,,
70002600-01,Lower Prior Lake,2009,0.025666666666666664,15,3.1866666666666665,15,1211.8040478380865,1211.8040478380865,0.6076264949402025,0.6076264949402025,318140.3863845446,318140.3863845446,0.0,0.0,,
82014800-01,Plaisted Lake,2013,0.0506923076923077,13,2.0799999999999996,6,1274.896551724138,1274.896551724138,22.71086206896553,22.71086206896553,311429.3103448276,311429.3103448276,0.0,0.0,1.0,1.0
70002600-01,Lower Prior Lake,2008,0.022000000000000002,14,2.7571428571428567,14,1204.959595959596,1204.959595959596,0.6070890725436173,0.6070890725436173,351426.5381083563,351426.5381083563,0.0,0.0,,
82008900-01,Markgraf Lake,2012,0.14818181818181816,11,0.359090909090909,11,1407.51868852459,1407.51868852459,0.9854491803278657,0.9854491803278657,340856.59016393445,340856.59016393445,0.0,0.0,1.0,1.0
82006500-01,Hay Lake,2010,0.037,7,1.7200000000000002,7,1362.4444444444443,1362.4444444444443,6.830763888888892,6.830763888888892,248636.11111111112,248636.11111111112,0.0,0.0,1.0,1.0
82009700-01,La Lake,2004,0.09100000000000001,3,2.183333333333333,3,2.7341183762008057,2.7341183762008057,0.7259203594669933,0.7259203594669933,244493.05856832972,244493.05856832972,2035.232104121475,2035.232104121475,,1.0
19045100-01,Sunset Pond,2014,0.0466923076923077,13,2.1692307692307695,13,2811.6678723069667,2811.6678723069667,0.5651989306494766,0.5651989306494766,276529.32851077215,276529.32851077215,3517.5530743827644,3517.5530743827644,,
19008200-01,Lemay Lake,2011,0.0326,10,2.0100000000000007,10,9225.186367558239,9225.186367558239,2.250621225194129,2.250621225194129,811800.4314063848,811800.4314063848,21911.248490077654,21911.248490077654,0.8719115734720416,0.8598829648894668
19002400-01,Wood Lake,2012,0.07669230769230768,13,1.2769230769230768,13,3057.8363926576217,3057.8363926576217,0.441855546687948,0.441855546687948,333815.6823623304,333815.6823623304,5675.820430965682,5675.820430965682,,
19002300-01,Farquar Lake,2010,0.10250000000000001,14,0.5885714285714284,14,2759.7015063018753,2759.7015063018753,0.8409314478942513,0.8409314478942513,311600.89148478326,311600.89148478326,3968.827851214264,3968.827851214264,,
10001200-01,Ann Lake,2012,0.2105,12,3.091666666666667,6,1728.492747440273,1728.492747440273,0.8782081911262766,0.8782081911262766,292357.7218430034,292357.7218430034,4213.005119453925,4213.005119453925,0.8889819857561793,
10000200-01,Riley Lake,2004,0.04586666666666668,15,2.3642857142857143,14,46.00676818950931,46.00676818950931,0.07023688663282573,0.07023688663282573,416962.7749576988,416962.7749576988,5424.571912013536,5424.571912013536,0.6666666666666666,
19002900-01,Lee Lake,2011,0.034749999999999996,12,2.4,10,2743.404289118348,2743.404289118348,0.7641699761715641,0.7641699761715641,316922.79586973786,316922.79586973786,5942.1779189833205,5942.1779189833205,,
70005400-01,Spring Lake,2012,0.12814285714285714,7,0.7714285714285714,7,1083.1145251396647,1083.1145251396647,0.9607821229050274,0.9607821229050274,245079.8882681564,245079.8882681564,0.0,0.0,,
82039900-01,Beutel Pond,2009,0.0638,5,0.7011999999999999,5,1181.9209039548023,1181.9209039548023,2.942542372881358,2.942542372881358,314202.93785310735,314202.93785310735,311101.69491525425,311101.69491525425,,
27006700-01,Bryant Lake,2012,0.041999999999999996,2,2.85,2,620.6247334754797,620.6247334754797,2.6331982942430683,2.6331982942430683,485948.18763326225,485948.18763326225,11261.993603411514,11261.993603411514,1.0,1.0
